school_number,date,url
45278,2016-08-30,https://www.ero.govt.nz/review-reports/au-pair-link-taranaki-1-30-08-2016/
45281,2015-08-07,https://www.ero.govt.nz/review-reports/just-kidz-educare-university-07-08-2015/
45281,2018-03-13,https://www.ero.govt.nz/review-reports/just-kidz-educare-university-13-03-2018/
45283,2012-06-07,https://www.ero.govt.nz/review-reports/little-world-early-childhood-centre-07-06-2012/
45283,2015-02-27,https://www.ero.govt.nz/review-reports/little-world-early-childhood-centre-27-02-2015/
45284,2012-05-09,https://www.ero.govt.nz/review-reports/blue-frog-early-childhood-centre-09-05-2012/
45284,2015-04-10,https://www.ero.govt.nz/review-reports/blue-frog-early-childhood-centre-10-04-2015/
45285,2015-05-20,https://www.ero.govt.nz/review-reports/childsplay-unlimited-kingsland-20-05-2015/
45285,2019-05-22,https://www.ero.govt.nz/review-reports/childsplay-unlimited-kingsland-22-05-2019/
45287,2018-06-12,https://www.ero.govt.nz/review-reports/otatara-preschool-12-06-2018/
45288,2013-12-11,https://www.ero.govt.nz/review-reports/home2grow-childcare-11-12-2013/
45288,2017-08-18,https://www.ero.govt.nz/review-reports/home2grow-childcare-18-08-2017/
45289,2016-10-05,https://www.ero.govt.nz/review-reports/kids-time-kindergarten-05-10-2016/
45289,2012-01-31,https://www.ero.govt.nz/review-reports/kids-time-kindergarten-31-01-2012/
45290,2014-08-15,https://www.ero.govt.nz/review-reports/sunshine-childcare-preschool-15-08-2014/
45290,2017-09-15,https://www.ero.govt.nz/review-reports/sunshine-childcare-preschool-15-09-2017/
45291,2015-07-24,https://www.ero.govt.nz/review-reports/newton-street-childcare-ltd-24-07-2015/
45291,2018-06-26,https://www.ero.govt.nz/review-reports/newton-street-childcare-ltd-26-06-2018/
45292,2013-08-09,https://www.ero.govt.nz/review-reports/scenicland-pre-school-09-08-2013/
45292,2017-06-27,https://www.ero.govt.nz/review-reports/scenicland-pre-school-27-06-2017/
45295,2018-04-18,https://www.ero.govt.nz/review-reports/edukids-montel-18-04-2018/
45295,2014-11-24,https://www.ero.govt.nz/review-reports/edukids-montel-24-11-2014/
45296,2015-09-24,https://www.ero.govt.nz/review-reports/pipis-childcare-and-preschool-24-09-2015/
45296,2012-05-30,https://www.ero.govt.nz/review-reports/pipis-childcare-and-preschool-30-05-2012/
45299,2015-02-10,https://www.ero.govt.nz/review-reports/riverside-educare-ltd-10-02-2015/
45299,2018-06-29,https://www.ero.govt.nz/review-reports/riverside-educare-ltd-29-06-2018/
45303,2014-10-10,https://www.ero.govt.nz/review-reports/bright-horizons-oxford-10-10-2014/
45303,2018-02-22,https://www.ero.govt.nz/review-reports/bright-horizons-oxford-22-02-2018/
45304,2019-07-18,https://www.ero.govt.nz/review-reports/portobelo-otaki-street-18-07-2019/
45304,2015-01-26,https://www.ero.govt.nz/review-reports/portobelo-otaki-street-26-01-2015/
45305,2014-12-01,https://www.ero.govt.nz/review-reports/little-orchard-preschool-mcgarvey-road-2-01-12-2014/
45305,2018-04-10,https://www.ero.govt.nz/review-reports/little-orchard-preschool-mcgarvey-road-2-10-04-2018/
45306,2014-12-01,https://www.ero.govt.nz/review-reports/little-orchard-preschool-mcgarvey-road-1-01-12-2014/
45306,2018-04-10,https://www.ero.govt.nz/review-reports/little-orchard-preschool-mcgarvey-road-1-10-04-2018/
45307,2016-04-14,https://www.ero.govt.nz/review-reports/montessori-st-albans-14-04-2016/
45307,2012-06-15,https://www.ero.govt.nz/review-reports/montessori-st-albans-15-06-2012/
45308,2014-11-21,https://www.ero.govt.nz/review-reports/bubbles-waitara-21-11-2014/
45308,2018-11-15,https://www.ero.govt.nz/review-reports/learning-adventures-waitara-15-11-2018/
45309,2018-09-06,https://www.ero.govt.nz/review-reports/seddon-street-preschool-06-09-2018/
45309,2015-05-08,https://www.ero.govt.nz/review-reports/seddon-street-preschool-08-05-2015/
45310,2017-02-14,https://www.ero.govt.nz/review-reports/smart-start-care-and-education-centre-14-02-2017/
45310,2014-03-19,https://www.ero.govt.nz/review-reports/smart-start-care-and-education-centre-19-03-2014/
45312,2015-03-13,https://www.ero.govt.nz/review-reports/harbourside-kids-childcare-centre-13-03-2015/
45312,2018-12-20,https://www.ero.govt.nz/review-reports/harbourside-kids-childcare-centre-20-12-2018/
45313,2015-06-04,https://www.ero.govt.nz/review-reports/tai-tamariki-kindergarten-04-06-2015/
45313,2011-12-13,https://www.ero.govt.nz/review-reports/tai-tamariki-kindergarten-13-12-2011/
45314,2019-04-18,https://www.ero.govt.nz/review-reports/biggles-childcare-18-04-2019/
45314,2015-03-20,https://www.ero.govt.nz/review-reports/biggles-childcare-20-03-2015/
45315,2015-03-05,https://www.ero.govt.nz/review-reports/little-kiwis-playhouse-early-learning-centre-05-03-2015/
45315,2018-08-22,https://www.ero.govt.nz/review-reports/little-kiwis-playhouse-early-learning-centre-22-08-2018/
45316,2014-11-05,https://www.ero.govt.nz/review-reports/little-bears-early-childhood-education-and-care-centre-05-11-2014/
45316,2018-05-11,https://www.ero.govt.nz/review-reports/little-bears-early-childhood-education-and-care-centre-11-05-2018/
45317,2014-09-09,https://www.ero.govt.nz/review-reports/paulas-tiny-tots-tahunanui-09-09-2014/
45317,2018-02-27,https://www.ero.govt.nz/review-reports/paulas-tiny-tots-tahunanui-27-02-2018/
45321,2017-03-28,https://www.ero.govt.nz/review-reports/beavertown-early-learning-centre-preschool-28-03-2017/
45321,2019-02-07,https://www.ero.govt.nz/review-reports/kidz-kindy-75-07-02-2019/
45322,2015-06-10,https://www.ero.govt.nz/review-reports/wymondley-early-learning-centre-10-06-2015/
45322,2019-04-16,https://www.ero.govt.nz/review-reports/wymondley-early-learning-centre-16-04-2019/
45324,2012-05-03,https://www.ero.govt.nz/review-reports/st-andrews-playcentre-03-05-2012/
45324,2016-06-10,https://www.ero.govt.nz/review-reports/st-andrews-playcentre-10-06-2016/
45326,2018-06-25,https://www.ero.govt.nz/review-reports/active-explorers-invercargill-25-06-2018/
45326,2015-06-10,https://www.ero.govt.nz/review-reports/southern-kids-early-learning-centre-2-10-06-2015/
45329,2013-12-20,https://www.ero.govt.nz/review-reports/harakeke-20-12-2013/
45331,2019-06-17,https://www.ero.govt.nz/review-reports/jemmas-homebased-childcare-morrinsville-17-06-2019/
45331,2016-01-27,https://www.ero.govt.nz/review-reports/jemmas-homebased-childcare-morrinsville-27-01-2016/
45332,2019-04-11,https://www.ero.govt.nz/review-reports/reach-forward-early-learning-centre-11-04-2019/
45332,2015-04-23,https://www.ero.govt.nz/review-reports/reach-forward-early-learning-centre-23-04-2015/
45335,2013-03-07,https://www.ero.govt.nz/review-reports/rainbow-mangorei-rd-07-03-2013/
45335,2016-06-03,https://www.ero.govt.nz/review-reports/topkids-mangorei-03-06-2016/
45336,2014-07-23,https://www.ero.govt.nz/review-reports/little-gems-preschool-23-07-2014/
45336,2017-09-25,https://www.ero.govt.nz/review-reports/topkids-south-rd-preschool-25-09-2017/
45337,2014-10-20,https://www.ero.govt.nz/review-reports/first-steps-railway-rd-20-10-2014/
45337,2018-03-21,https://www.ero.govt.nz/review-reports/first-steps-railway-rd-21-03-2018/
45338,2016-03-02,https://www.ero.govt.nz/review-reports/educarents-preparatory-limited-02-03-2016/
45338,2012-04-03,https://www.ero.govt.nz/review-reports/educarents-preparatory-limited-03-04-2012/
45340,2019-05-03,https://www.ero.govt.nz/review-reports/norfolk-street-educare-03-05-2019/
45340,2015-03-23,https://www.ero.govt.nz/review-reports/norfolk-street-educare-23-03-2015/
45341,2019-03-08,https://www.ero.govt.nz/review-reports/parua-bay-childcare-08-03-2019/
45341,2015-04-10,https://www.ero.govt.nz/review-reports/parua-bay-childcare-10-04-2015/
45343,2015-05-12,https://www.ero.govt.nz/review-reports/ohaupo-childcare-12-05-2015/
45343,2012-03-22,https://www.ero.govt.nz/review-reports/ohaupo-childcare-22-03-2012/
45349,2017-08-10,https://www.ero.govt.nz/review-reports/longford-kindergarten-10-08-2017/
45349,2013-12-18,https://www.ero.govt.nz/review-reports/longford-kindergarten-18-12-2013/
45350,2015-03-17,https://www.ero.govt.nz/review-reports/learning-days-childcare-limited-17-03-2015/
45350,2018-05-18,https://www.ero.govt.nz/review-reports/learning-days-childcare-limited-18-05-2018/
45354,2015-04-10,https://www.ero.govt.nz/review-reports/elcm-alfriston-college-10-04-2015/
45354,2012-05-28,https://www.ero.govt.nz/review-reports/elcm-alfriston-college-28-05-2012/
45355,2015-03-06,https://www.ero.govt.nz/review-reports/bizzy-kids-childcare-06-03-2015/
45355,2019-05-10,https://www.ero.govt.nz/review-reports/the-miller-nest-early-learning-centre-10-05-2019/
45356,2018-12-13,https://www.ero.govt.nz/review-reports/little-ones-preschool-13-12-2018/
45356,2016-06-14,https://www.ero.govt.nz/review-reports/little-ones-preschool-14-06-2016/
45358,2019-12-18,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-aniwaniwa-18-12-2019/
45358,2016-09-22,https://www.ero.govt.nz/review-reports/te-kohanga-reo-o-aniwaniwa-22-09-2016/
45360,2015-06-19,https://www.ero.govt.nz/review-reports/kidiwise-early-learning-centre-19-06-2015/
45360,2018-06-20,https://www.ero.govt.nz/review-reports/kidiwise-early-learning-centre-20-06-2018/
45364,2012-09-28,https://www.ero.govt.nz/review-reports/nurture-in-home-childcare-45364-28-09-2012/
45364,2017-09-05,https://www.ero.govt.nz/review-reports/nurture-nannies-1-05-09-2017/
45367,2019-02-22,https://www.ero.govt.nz/review-reports/barnardos-early-learning-centre-otara-22-02-2019/
45367,2015-10-14,https://www.ero.govt.nz/review-reports/barnardos-kidstart-childcare-otara-early-learning-centre-14-10-2015/
45369,2015-05-04,https://www.ero.govt.nz/review-reports/creators-christian-childcare-centre-04-05-2015/
45369,2012-03-16,https://www.ero.govt.nz/review-reports/creators-christian-childcare-centre-16-03-2012/
45371,2014-10-16,https://www.ero.govt.nz/review-reports/rising-stars-preschool-16-10-2014/
45371,2018-07-18,https://www.ero.govt.nz/review-reports/rising-stars-preschool-18-07-2018/
45373,2018-04-06,https://www.ero.govt.nz/review-reports/edukids-stoddard-06-04-2018/
45373,2014-11-14,https://www.ero.govt.nz/review-reports/edukids-stoddard-14-11-2014/
45380,2016-04-05,https://www.ero.govt.nz/review-reports/the-nurtury-05-04-2016/
45380,2014-06-12,https://www.ero.govt.nz/review-reports/the-nurtury-12-06-2014/
45390,2015-06-10,https://www.ero.govt.nz/review-reports/ohope-beach-montessori-preschool-10-06-2015/
45390,2012-06-19,https://www.ero.govt.nz/review-reports/ohope-beach-montessori-preschool-19-06-2012/
45392,2015-05-14,https://www.ero.govt.nz/review-reports/koru-kindergarten-14-05-2015/
45392,2018-08-17,https://www.ero.govt.nz/review-reports/koru-kindergarten-17-08-2018/
45400,2013-09-11,https://www.ero.govt.nz/review-reports/pebbles-preschool-11-09-2013/
45400,2016-11-25,https://www.ero.govt.nz/review-reports/pebbles-preschool-25-11-2016/
45402,2013-04-23,https://www.ero.govt.nz/review-reports/heathcote-valley-preschool-23-04-2013/
45404,2015-08-14,https://www.ero.govt.nz/review-reports/clevedon-kidz-get-set-4-school-centre-14-08-2015/
45404,2019-04-18,https://www.ero.govt.nz/review-reports/clevedon-kidz-get-set-4-school-centre-18-04-2019/
45405,2018-06-08,https://www.ero.govt.nz/review-reports/beach-haven-playcentre-08-06-2018/
45405,2014-10-15,https://www.ero.govt.nz/review-reports/beach-haven-playcentre-15-10-2014/
45406,2018-06-06,https://www.ero.govt.nz/review-reports/cashmere-early-learning-centre-06-06-2018/
45406,2014-12-08,https://www.ero.govt.nz/review-reports/cashmere-early-learning-centre-08-12-2014/
45407,2016-06-15,https://www.ero.govt.nz/review-reports/urbankids-early-learning-centre-15-06-2016/
45407,2013-07-17,https://www.ero.govt.nz/review-reports/urbankids-early-learning-centre-17-07-2013/
45411,2015-06-09,https://www.ero.govt.nz/review-reports/gloriavale-christian-community-garden-of-children-4-09-06-2015/
45411,2011-06-23,https://www.ero.govt.nz/review-reports/gloriavale-christian-community-garden-of-children-4-23-06-2011/
45413,2018-06-19,https://www.ero.govt.nz/review-reports/barnardos-early-learning-centre-te-totara-19-06-2018/
45413,2015-03-30,https://www.ero.govt.nz/review-reports/barnardos-kidstart-childcare-te-totara-early-learning-centre-30-03-2015/
45414,2018-05-01,https://www.ero.govt.nz/review-reports/the-barnyard-01-05-2018/
45414,2015-02-13,https://www.ero.govt.nz/review-reports/the-barnyard-13-02-2015/
45417,2015-07-16,https://www.ero.govt.nz/review-reports/kids-land-educare-centre-16-07-2015/
45417,2019-04-17,https://www.ero.govt.nz/review-reports/kids-land-educare-centre-17-04-2019/
45419,2015-08-21,https://www.ero.govt.nz/review-reports/leaps-and-bounds-albany-21-08-2015/
45419,2012-09-19,https://www.ero.govt.nz/review-reports/new-shoots-childrens-centre-albany-19-09-2012/
45423,2019-06-07,https://www.ero.govt.nz/review-reports/kereru-kindy-07-06-2019/
45423,2015-11-26,https://www.ero.govt.nz/review-reports/kereru-kindy-26-11-2015/
45424,2015-06-10,https://www.ero.govt.nz/review-reports/henwood-kindy-10-06-2015/
45424,2019-05-24,https://www.ero.govt.nz/review-reports/henwood-kindy-24-05-2019/
45427,2019-04-01,https://www.ero.govt.nz/review-reports/selwyn-kids-01-04-2019/
45427,2015-09-09,https://www.ero.govt.nz/review-reports/selwyn-kids-09-09-2015/
45428,2012-05-24,https://www.ero.govt.nz/review-reports/toru-fetu-kindergarten-24-05-2012/
45428,2016-06-28,https://www.ero.govt.nz/review-reports/toru-fetu-kindergarten-28-06-2016/
45431,2015-07-09,https://www.ero.govt.nz/review-reports/country-kidz-09-07-2015/
45431,2017-08-30,https://www.ero.govt.nz/review-reports/country-kidz-30-08-2017/
45432,2012-04-05,https://www.ero.govt.nz/review-reports/maungaarangi-kindergarten-and-family-centre-05-04-2012/
45432,2015-11-25,https://www.ero.govt.nz/review-reports/maungaarangi-kindergarten-and-family-centre-25-11-2015/
45433,2018-06-14,https://www.ero.govt.nz/review-reports/pleasant-point-preschool-nursery-and-kindergarten-14-06-2018/
45433,2015-03-27,https://www.ero.govt.nz/review-reports/pleasant-point-preschool-nursery-and-kindergarten-27-03-2015/
45435,2016-03-23,https://www.ero.govt.nz/review-reports/topkids-lytton-23-03-2016/
45435,2013-02-25,https://www.ero.govt.nz/review-reports/topkids-lytton-25-02-2013/
45437,2019-02-07,https://www.ero.govt.nz/review-reports/centre-kidz-preschool-07-02-2019/
45437,2015-10-07,https://www.ero.govt.nz/review-reports/centre-kidz-preschool-07-10-2015/
45439,2016-01-14,https://www.ero.govt.nz/review-reports/kidspace-early-learning-centre-14-01-2016/
45439,2012-06-18,https://www.ero.govt.nz/review-reports/kidspace-early-learning-centre-18-06-2012/
45440,2019-06-17,https://www.ero.govt.nz/review-reports/scallywaggs-graduation-kindergarten-17-06-2019/
45440,2017-06-30,https://www.ero.govt.nz/review-reports/scallywaggs-graduation-kindergarten-30-06-2017/
45441,2015-06-10,https://www.ero.govt.nz/review-reports/arrowtown-preschool-cotter-ave-10-06-2015/
45441,2019-12-13,https://www.ero.govt.nz/review-reports/arrowtown-preschool-cotter-ave-13-12-2019/
45443,2016-04-11,https://www.ero.govt.nz/review-reports/early-learning-counties-manukau-wattle-cove-11-04-2016/
45443,2013-01-21,https://www.ero.govt.nz/review-reports/early-learning-counties-manukau-wattle-cove-21-01-2013/
45445,2013-12-05,https://www.ero.govt.nz/review-reports/the-rabbit-patch-saffron-street-05-12-2013/
45445,2017-07-27,https://www.ero.govt.nz/review-reports/the-rabbit-patch-saffron-street-27-07-2017/
45447,2016-06-08,https://www.ero.govt.nz/review-reports/star-early-learning-08-06-2016/
45447,2019-08-12,https://www.ero.govt.nz/review-reports/star-early-learning-12-08-2019/
45449,2015-07-04,https://www.ero.govt.nz/review-reports/childhood-concepts-early-learning-centre-upper-hutt-ltd-04-07-2015/
45449,2018-05-23,https://www.ero.govt.nz/review-reports/childhood-concepts-early-learning-centre-upper-hutt-ltd-23-05-2018/
45454,2015-08-12,https://www.ero.govt.nz/review-reports/morning-star-preschool-12-08-2015/
45454,2019-09-06,https://www.ero.govt.nz/review-reports/red-kite-preschool-06-09-2019/
45455,2016-03-04,https://www.ero.govt.nz/review-reports/kinz-mission-heights-04-03-2016/
45455,2019-10-07,https://www.ero.govt.nz/review-reports/kinz-mission-heights-07-10-2019/
45457,2017-03-14,https://www.ero.govt.nz/review-reports/leaps-and-bounds-early-learning-centre-14-03-2017/
45457,2013-12-16,https://www.ero.govt.nz/review-reports/leaps-and-bounds-early-learning-centre-16-12-2013/
45458,2017-02-17,https://www.ero.govt.nz/review-reports/haleema-kindergarten-17-02-2017/
45458,2019-02-18,https://www.ero.govt.nz/review-reports/haleema-kindergarten-18-02-2019/
45462,2016-06-03,https://www.ero.govt.nz/review-reports/crackerjax-early-learning-centre-03-06-2016/
45462,2019-07-09,https://www.ero.govt.nz/review-reports/crackerjax-early-learning-centre-09-07-2019/
45467,2016-05-11,https://www.ero.govt.nz/review-reports/poipoia-home-childcare-11-05-2016/
45467,2015-03-12,https://www.ero.govt.nz/review-reports/poipoia-home-childcare-12-03-2015/
45473,2019-08-02,https://www.ero.govt.nz/review-reports/titirangi-private-kindergarten-rural-campus-02-08-2019/
45473,2015-11-05,https://www.ero.govt.nz/review-reports/titirangi-private-kindergarten-rural-campus-05-11-2015/
45477,2013-10-02,https://www.ero.govt.nz/review-reports/edukids-wainoni-02-10-2013/
45477,2017-07-05,https://www.ero.govt.nz/review-reports/edukids-wainoni-05-07-2017/
45481,2013-01-21,https://www.ero.govt.nz/review-reports/au-pair-link-auckland-3-21-01-2013/
45481,2017-02-21,https://www.ero.govt.nz/review-reports/au-pair-link-auckland-3-21-02-2017/
45483,2015-07-23,https://www.ero.govt.nz/review-reports/bright-beginnings-montessori-brookside-23-07-2015/
45483,2012-04-27,https://www.ero.govt.nz/review-reports/bright-beginnings-montessori-brookside-27-04-2012/
45488,2017-10-04,https://www.ero.govt.nz/review-reports/aoga-amata-aapica-centre-avondale-04-10-2017/
45488,2015-06-10,https://www.ero.govt.nz/review-reports/aoga-amata-aapica-centre-avondale-10-06-2015/
